vout	abs(1/d(I(Vout)))
2.196999999999869e+000	4.883593e+003
2.197999999999869e+000	4.883506e+003
2.198999999999869e+000	4.883333e+003
2.199999999999869e+000	4.883246e+003
2.200999999999869e+000	4.883159e+003
2.201999999999869e+000	4.882986e+003
2.202999999999868e+000	4.882812e+003
2.203999999999868e+000	4.882639e+003
2.204999999999868e+000	4.882552e+003
2.205999999999868e+000	4.882465e+003
2.206999999999868e+000	4.882292e+003
2.207999999999868e+000	4.882205e+003
2.208999999999868e+000	4.882032e+003
2.209999999999868e+000	4.881858e+003
2.210999999999868e+000	4.881771e+003
2.211999999999867e+000	4.881685e+003
2.212999999999867e+000	4.881511e+003
2.213999999999867e+000	4.881338e+003
2.214999999999867e+000	4.881251e+003
2.215999999999867e+000	4.881078e+003
2.216999999999867e+000	4.880991e+003
2.217999999999867e+000	4.880818e+003
2.218999999999867e+000	4.880645e+003
2.219999999999867e+000	4.880558e+003
2.220999999999866e+000	4.880471e+003
2.221999999999866e+000	4.880298e+003
2.222999999999866e+000	4.880125e+003
2.223999999999866e+000	4.880038e+003
2.224999999999866e+000	4.879865e+003
2.225999999999866e+000	4.879692e+003
2.226999999999866e+000	4.879605e+003
2.227999999999866e+000	4.879518e+003
2.228999999999866e+000	4.879345e+003
2.229999999999865e+000	4.879172e+003
2.230999999999865e+000	4.878999e+003
2.231999999999865e+000	4.878912e+003
2.232999999999865e+000	4.878739e+003
2.233999999999865e+000	4.878566e+003
2.234999999999865e+000	4.878479e+003
2.235999999999865e+000	4.878393e+003
2.236999999999865e+000	4.878219e+003
2.237999999999865e+000	4.878046e+003
2.238999999999864e+000	4.877960e+003
2.239999999999864e+000	4.877787e+003
2.240999999999864e+000	4.877613e+003
2.241999999999864e+000	4.877527e+003
2.242999999999864e+000	4.877354e+003
2.243999999999864e+000	4.877181e+003
2.244999999999864e+000	4.877094e+003
2.245999999999864e+000	4.876921e+003
2.246999999999864e+000	4.876835e+003
2.247999999999863e+000	4.876662e+003
2.248999999999863e+000	4.876489e+003
2.249999999999863e+000	4.876402e+003
2.250999999999863e+000	4.876229e+003
2.251999999999863e+000	4.876056e+003
2.252999999999863e+000	4.875883e+003
2.253999999999863e+000	4.875797e+003
2.254999999999863e+000	4.875624e+003
2.255999999999863e+000	4.875451e+003
2.256999999999862e+000	4.875364e+003
2.257999999999862e+000	4.875191e+003
2.258999999999862e+000	4.875105e+003
2.259999999999862e+000	4.874932e+003
2.260999999999862e+000	4.874759e+003
2.261999999999862e+000	4.874672e+003
2.262999999999862e+000	4.874500e+003
2.263999999999862e+000	4.874327e+003
2.264999999999862e+000	4.874154e+003
2.265999999999862e+000	4.873981e+003
2.266999999999861e+000	4.873895e+003
2.267999999999861e+000	4.873722e+003
2.268999999999861e+000	4.873549e+003
2.269999999999861e+000	4.873463e+003
2.270999999999861e+000	4.873290e+003
2.271999999999861e+000	4.873203e+003
2.272999999999861e+000	4.873031e+003
2.273999999999861e+000	4.872858e+003
2.274999999999861e+000	4.872685e+003
2.275999999999860e+000	4.872512e+003
2.276999999999860e+000	4.872426e+003
2.277999999999860e+000	4.872253e+003
2.278999999999860e+000	4.872080e+003
2.279999999999860e+000	4.871908e+003
2.280999999999860e+000	4.871821e+003
2.281999999999860e+000	4.871649e+003
2.282999999999860e+000	4.871476e+003
2.283999999999860e+000	4.871390e+003
2.284999999999859e+000	4.871217e+003
2.285999999999859e+000	4.871044e+003
2.286999999999859e+000	4.870872e+003
2.287999999999859e+000	4.870699e+003
2.288999999999859e+000	4.870613e+003
2.289999999999859e+000	4.870440e+003
2.290999999999859e+000	4.870268e+003
2.291999999999859e+000	4.870181e+003
2.292999999999859e+000	4.869923e+003
2.293999999999858e+000	4.869750e+003
2.294999999999858e+000	4.869664e+003
2.295999999999858e+000	4.869577e+003
2.296999999999858e+000	4.869405e+003
2.297999999999858e+000	4.869146e+003
2.298999999999858e+000	4.869060e+003
2.299999999999858e+000	4.868887e+003
2.300999999999858e+000	4.868715e+003
2.301999999999858e+000	4.868629e+003
2.302999999999857e+000	4.868370e+003
2.303999999999857e+000	4.868198e+003
2.304999999999857e+000	4.868111e+003
2.305999999999857e+000	4.867939e+003
2.306999999999857e+000	4.867853e+003
2.307999999999857e+000	4.867680e+003
2.308999999999857e+000	4.867422e+003
2.309999999999857e+000	4.867336e+003
2.310999999999857e+000	4.867163e+003
2.311999999999856e+000	4.866991e+003
2.312999999999856e+000	4.866905e+003
2.313999999999856e+000	4.866646e+003
2.314999999999856e+000	4.866474e+003
2.315999999999856e+000	4.866388e+003
2.316999999999856e+000	4.866215e+003
2.317999999999856e+000	4.866043e+003
2.318999999999856e+000	4.865957e+003
2.319999999999856e+000	4.865785e+003
2.320999999999855e+000	4.865526e+003
2.321999999999855e+000	4.865354e+003
2.322999999999855e+000	4.865268e+003
2.323999999999855e+000	4.865096e+003
2.324999999999855e+000	4.864923e+003
2.325999999999855e+000	4.864837e+003
2.326999999999855e+000	4.864579e+003
2.327999999999855e+000	4.864407e+003
2.328999999999855e+000	4.864321e+003
2.329999999999854e+000	4.864149e+003
2.330999999999854e+000	4.863977e+003
2.331999999999854e+000	4.863804e+003
2.332999999999854e+000	4.863632e+003
2.333999999999854e+000	4.863460e+003
2.334999999999854e+000	4.863288e+003
2.335999999999854e+000	4.863116e+003
2.336999999999854e+000	4.862944e+003
2.337999999999854e+000	4.862772e+003
2.338999999999853e+000	4.862686e+003
2.339999999999853e+000	4.862514e+003
2.340999999999853e+000	4.862256e+003
2.341999999999853e+000	4.862170e+003
2.342999999999853e+000	4.861998e+003
2.343999999999853e+000	4.861826e+003
2.344999999999853e+000	4.861654e+003
2.345999999999853e+000	4.861482e+003
2.346999999999853e+000	4.861310e+003
2.347999999999852e+000	4.861138e+003
2.348999999999852e+000	4.861052e+003
2.349999999999852e+000	4.860794e+003
2.350999999999852e+000	4.860622e+003
2.351999999999852e+000	4.860536e+003
2.352999999999852e+000	4.860278e+003
2.353999999999852e+000	4.860107e+003
2.354999999999852e+000	4.860021e+003
2.355999999999852e+000	4.859849e+003
2.356999999999851e+000	4.859677e+003
2.357999999999851e+000	4.859505e+003
2.358999999999851e+000	4.859247e+003
2.359999999999851e+000	4.859076e+003
2.360999999999851e+000	4.858990e+003
2.361999999999851e+000	4.858818e+003
2.362999999999851e+000	4.858646e+003
2.363999999999851e+000	4.858474e+003
2.364999999999851e+000	4.858303e+003
2.365999999999850e+000	4.858131e+003
2.366999999999850e+000	4.857959e+003
2.367999999999850e+000	4.857702e+003
2.368999999999850e+000	4.857530e+003
2.369999999999850e+000	4.857530e+003
2.370999999999850e+000	4.857358e+003
2.371999999999850e+000	4.857015e+003
2.372999999999850e+000	4.856843e+003
2.373999999999850e+000	4.856843e+003
2.374999999999850e+000	4.856672e+003
2.375999999999849e+000	4.856329e+003
2.376999999999849e+000	4.856157e+003
2.377999999999849e+000	4.855985e+003
2.378999999999849e+000	4.855814e+003
2.379999999999849e+000	4.855814e+003
2.380999999999849e+000	4.855642e+003
2.381999999999849e+000	4.855299e+003
2.382999999999849e+000	4.855128e+003
2.383999999999849e+000	4.854956e+003
2.384999999999848e+000	4.854785e+003
2.385999999999848e+000	4.854785e+003
2.386999999999848e+000	4.854613e+003
2.387999999999848e+000	4.854270e+003
2.388999999999848e+000	4.854099e+003
2.389999999999848e+000	4.853927e+003
2.390999999999848e+000	4.853756e+003
2.391999999999848e+000	4.853585e+003
2.392999999999848e+000	4.853413e+003
2.393999999999847e+000	4.853242e+003
2.394999999999847e+000	4.853070e+003
2.395999999999847e+000	4.852899e+003
2.396999999999847e+000	4.852728e+003
2.397999999999847e+000	4.852556e+003
2.398999999999847e+000	4.852385e+003
2.399999999999847e+000	4.852214e+003
2.400999999999847e+000	4.851871e+003
2.401999999999847e+000	4.851871e+003
2.402999999999846e+000	4.851700e+003
2.403999999999846e+000	4.851357e+003
2.404999999999846e+000	4.851357e+003
2.405999999999846e+000	4.851186e+003
2.406999999999846e+000	4.850844e+003
2.407999999999846e+000	4.850672e+003
2.408999999999846e+000	4.850672e+003
2.409999999999846e+000	4.850330e+003
2.410999999999846e+000	4.850159e+003
2.411999999999845e+000	4.850159e+003
2.412999999999845e+000	4.849817e+003
2.413999999999845e+000	4.849646e+003
2.414999999999845e+000	4.849474e+003
2.415999999999845e+000	4.849303e+003
2.416999999999845e+000	4.849132e+003
2.417999999999845e+000	4.848961e+003
2.418999999999845e+000	4.848790e+003
2.419999999999845e+000	4.848448e+003
2.420999999999844e+000	4.848277e+003
2.421999999999844e+000	4.848277e+003
2.422999999999844e+000	4.848106e+003
2.423999999999844e+000	4.847764e+003
2.424999999999844e+000	4.847593e+003
2.425999999999844e+000	4.847422e+003
2.426999999999844e+000	4.847251e+003
2.427999999999844e+000	4.847251e+003
2.428999999999844e+000	4.846909e+003
2.429999999999843e+000	4.846567e+003
2.430999999999843e+000	4.846567e+003
2.431999999999843e+000	4.846396e+003
2.432999999999843e+000	4.846225e+003
2.433999999999843e+000	4.846055e+003
2.434999999999843e+000	4.845713e+003
2.435999999999843e+000	4.845542e+003
2.436999999999843e+000	4.845542e+003
2.437999999999843e+000	4.845371e+003
2.438999999999842e+000	4.845030e+003
2.439999999999842e+000	4.844859e+003
2.440999999999842e+000	4.844688e+003
2.441999999999842e+000	4.844346e+003
2.442999999999842e+000	4.844346e+003
2.443999999999842e+000	4.844176e+003
2.444999999999842e+000	4.843834e+003
2.445999999999842e+000	4.843834e+003
2.446999999999842e+000	4.843493e+003
2.447999999999841e+000	4.843322e+003
2.448999999999841e+000	4.843322e+003
2.449999999999841e+000	4.842981e+003
2.450999999999841e+000	4.842810e+003
2.451999999999841e+000	4.842640e+003
2.452999999999841e+000	4.842298e+003
2.453999999999841e+000	4.842128e+003
2.454999999999841e+000	4.842128e+003
2.455999999999841e+000	4.841957e+003
2.456999999999840e+000	4.841616e+003
2.457999999999840e+000	4.841445e+003
2.458999999999840e+000	4.841275e+003
2.459999999999840e+000	4.841104e+003
2.460999999999840e+000	4.840934e+003
2.461999999999840e+000	4.840593e+003
2.462999999999840e+000	4.840422e+003
2.463999999999840e+000	4.840422e+003
2.464999999999840e+000	4.840081e+003
2.465999999999839e+000	4.839911e+003
2.466999999999839e+000	4.839741e+003
2.467999999999839e+000	4.839570e+003
2.468999999999839e+000	4.839400e+003
2.469999999999839e+000	4.839059e+003
2.470999999999839e+000	4.839059e+003
2.471999999999839e+000	4.838718e+003
2.472999999999839e+000	4.838548e+003
2.473999999999839e+000	4.838378e+003
2.474999999999838e+000	4.838207e+003
2.475999999999838e+000	4.838037e+003
2.476999999999838e+000	4.837696e+003
2.477999999999838e+000	4.837696e+003
2.478999999999838e+000	4.837526e+003
2.479999999999838e+000	4.837186e+003
2.480999999999838e+000	4.837015e+003
2.481999999999838e+000	4.836845e+003
2.482999999999838e+000	4.836505e+003
2.483999999999837e+000	4.836334e+003
2.484999999999837e+000	4.836334e+003
2.485999999999837e+000	4.836164e+003
2.486999999999837e+000	4.835824e+003
2.487999999999837e+000	4.835654e+003
2.488999999999837e+000	4.835484e+003
2.489999999999837e+000	4.835143e+003
2.490999999999837e+000	4.834973e+003
2.491999999999837e+000	4.834803e+003
2.492999999999837e+000	4.834633e+003
2.493999999999836e+000	4.834463e+003
2.494999999999836e+000	4.834293e+003
2.495999999999836e+000	4.834123e+003
2.496999999999836e+000	4.833953e+003
2.497999999999836e+000	4.833613e+003
2.498999999999836e+000	4.833443e+003
2.499999999999836e+000	4.833273e+003
2.500999999999836e+000	4.832933e+003
2.501999999999836e+000	4.832933e+003
2.502999999999835e+000	4.832763e+003
2.503999999999835e+000	4.832423e+003
2.504999999999835e+000	4.832253e+003
2.505999999999835e+000	4.832084e+003
2.506999999999835e+000	4.831914e+003
2.507999999999835e+000	4.831744e+003
2.508999999999835e+000	4.831404e+003
2.509999999999835e+000	4.831234e+003
2.510999999999835e+000	4.831064e+003
2.511999999999834e+000	4.830895e+003
2.512999999999834e+000	4.830725e+003
2.513999999999834e+000	4.830385e+003
2.514999999999834e+000	4.830216e+003
2.515999999999834e+000	4.830046e+003
2.516999999999834e+000	4.829876e+003
2.517999999999834e+000	4.829706e+003
2.518999999999834e+000	4.829367e+003
2.519999999999834e+000	4.829197e+003
2.520999999999833e+000	4.829028e+003
2.521999999999833e+000	4.828858e+003
2.522999999999833e+000	4.828688e+003
2.523999999999833e+000	4.828349e+003
2.524999999999833e+000	4.828179e+003
2.525999999999833e+000	4.828010e+003
2.526999999999833e+000	4.827840e+003
2.527999999999833e+000	4.827671e+003
2.528999999999833e+000	4.827331e+003
2.529999999999832e+000	4.827162e+003
2.530999999999832e+000	4.826992e+003
2.531999999999832e+000	4.826823e+003
2.532999999999832e+000	4.826653e+003
2.533999999999832e+000	4.826314e+003
2.534999999999832e+000	4.826145e+003
2.535999999999832e+000	4.825975e+003
2.536999999999832e+000	4.825806e+003
2.537999999999832e+000	4.825637e+003
2.538999999999831e+000	4.825298e+003
2.539999999999831e+000	4.825128e+003
2.540999999999831e+000	4.824959e+003
2.541999999999831e+000	4.824620e+003
2.542999999999831e+000	4.824451e+003
2.543999999999831e+000	4.824281e+003
2.544999999999831e+000	4.824112e+003
2.545999999999831e+000	4.823943e+003
2.546999999999831e+000	4.823604e+003
2.547999999999830e+000	4.823435e+003
2.548999999999830e+000	4.823266e+003
2.549999999999830e+000	4.823096e+003
2.550999999999830e+000	4.822927e+003
2.551999999999830e+000	4.822589e+003
2.552999999999830e+000	4.822419e+003
2.553999999999830e+000	4.822250e+003
2.554999999999830e+000	4.821912e+003
2.555999999999830e+000	4.821743e+003
2.556999999999829e+000	4.821574e+003
2.557999999999829e+000	4.821404e+003
2.558999999999829e+000	4.821235e+003
2.559999999999829e+000	4.820897e+003
2.560999999999829e+000	4.820728e+003
2.561999999999829e+000	4.820559e+003
2.562999999999829e+000	4.820390e+003
2.563999999999829e+000	4.820221e+003
2.564999999999829e+000	4.819883e+003
2.565999999999828e+000	4.819545e+003
2.566999999999828e+000	4.819376e+003
2.567999999999828e+000	4.819376e+003
2.568999999999828e+000	4.819207e+003
2.569999999999828e+000	4.818869e+003
2.570999999999828e+000	4.818531e+003
2.571999999999828e+000	4.818362e+003
2.572999999999828e+000	4.818193e+003
2.573999999999828e+000	4.818024e+003
2.574999999999827e+000	4.817855e+003
2.575999999999827e+000	4.817517e+003
2.576999999999827e+000	4.817349e+003
2.577999999999827e+000	4.817180e+003
2.578999999999827e+000	4.816842e+003
2.579999999999827e+000	4.816673e+003
2.580999999999827e+000	4.816504e+003
2.581999999999827e+000	4.816167e+003
2.582999999999827e+000	4.815998e+003
2.583999999999826e+000	4.815998e+003
2.584999999999826e+000	4.815661e+003
2.585999999999826e+000	4.815323e+003
2.586999999999826e+000	4.815154e+003
2.587999999999826e+000	4.814986e+003
2.588999999999826e+000	4.814817e+003
2.589999999999826e+000	4.814648e+003
2.590999999999826e+000	4.814311e+003
2.591999999999826e+000	4.813974e+003
2.592999999999825e+000	4.813974e+003
2.593999999999825e+000	4.813805e+003
2.594999999999825e+000	4.813468e+003
2.595999999999825e+000	4.813131e+003
2.596999999999825e+000	4.812962e+003
2.597999999999825e+000	4.812962e+003
2.598999999999825e+000	4.812625e+003
2.599999999999825e+000	4.812288e+003
2.600999999999825e+000	4.812120e+003
2.601999999999825e+000	4.811951e+003
2.602999999999824e+000	4.811783e+003
2.603999999999824e+000	4.811614e+003
2.604999999999824e+000	4.811278e+003
2.605999999999824e+000	4.810941e+003
2.606999999999824e+000	4.810941e+003
2.607999999999824e+000	4.810772e+003
2.608999999999824e+000	4.810436e+003
2.609999999999824e+000	4.810099e+003
2.610999999999824e+000	4.809930e+003
2.611999999999823e+000	4.809762e+003
2.612999999999823e+000	4.809594e+003
2.613999999999823e+000	4.809257e+003
2.614999999999823e+000	4.809089e+003
2.615999999999823e+000	4.808921e+003
2.616999999999823e+000	4.808584e+003
2.617999999999823e+000	4.808416e+003
2.618999999999823e+000	4.808248e+003
2.619999999999823e+000	4.808080e+003
2.620999999999822e+000	4.807743e+003
2.621999999999822e+000	4.807575e+003
2.622999999999822e+000	4.807407e+003
2.623999999999822e+000	4.807071e+003
2.624999999999822e+000	4.806902e+003
2.625999999999822e+000	4.806734e+003
2.626999999999822e+000	4.806398e+003
2.627999999999822e+000	4.806230e+003
2.628999999999822e+000	4.806062e+003
2.629999999999821e+000	4.805726e+003
2.630999999999821e+000	4.805558e+003
2.631999999999821e+000	4.805390e+003
2.632999999999821e+000	4.805054e+003
2.633999999999821e+000	4.804886e+003
2.634999999999821e+000	4.804718e+003
2.635999999999821e+000	4.804382e+003
2.636999999999821e+000	4.804214e+003
2.637999999999821e+000	4.804046e+003
2.638999999999820e+000	4.803710e+003
2.639999999999820e+000	4.803542e+003
2.640999999999820e+000	4.803374e+003
2.641999999999820e+000	4.803039e+003
2.642999999999820e+000	4.802871e+003
2.643999999999820e+000	4.802703e+003
2.644999999999820e+000	4.802367e+003
2.645999999999820e+000	4.802200e+003
2.646999999999820e+000	4.802032e+003
2.647999999999819e+000	4.801696e+003
2.648999999999819e+000	4.801529e+003
2.649999999999819e+000	4.801361e+003
2.650999999999819e+000	4.801025e+003
2.651999999999819e+000	4.800858e+003
2.652999999999819e+000	4.800690e+003
2.653999999999819e+000	4.800355e+003
2.654999999999819e+000	4.800187e+003
2.655999999999819e+000	4.799852e+003
2.656999999999818e+000	4.799684e+003
2.657999999999818e+000	4.799516e+003
2.658999999999818e+000	4.799181e+003
2.659999999999818e+000	4.799014e+003
2.660999999999818e+000	4.798846e+003
2.661999999999818e+000	4.798679e+003
2.662999999999818e+000	4.798344e+003
2.663999999999818e+000	4.798176e+003
2.664999999999818e+000	4.797841e+003
2.665999999999817e+000	4.797674e+003
2.666999999999817e+000	4.797506e+003
2.667999999999817e+000	4.797171e+003
2.668999999999817e+000	4.797004e+003
2.669999999999817e+000	4.796669e+003
2.670999999999817e+000	4.796501e+003
2.671999999999817e+000	4.796334e+003
2.672999999999817e+000	4.796167e+003
2.673999999999817e+000	4.795832e+003
2.674999999999816e+000	4.795497e+003
2.675999999999816e+000	4.795497e+003
2.676999999999816e+000	4.795163e+003
2.677999999999816e+000	4.794828e+003
2.678999999999816e+000	4.794661e+003
2.679999999999816e+000	4.794494e+003
2.680999999999816e+000	4.794326e+003
2.681999999999816e+000	4.793992e+003
2.682999999999816e+000	4.793825e+003
2.683999999999815e+000	4.793657e+003
2.684999999999815e+000	4.793323e+003
2.685999999999815e+000	4.792989e+003
2.686999999999815e+000	4.792822e+003
2.687999999999815e+000	4.792655e+003
2.688999999999815e+000	4.792320e+003
2.689999999999815e+000	4.792153e+003
2.690999999999815e+000	4.791986e+003
2.691999999999815e+000	4.791652e+003
2.692999999999814e+000	4.791485e+003
2.693999999999814e+000	4.791318e+003
2.694999999999814e+000	4.790984e+003
2.695999999999814e+000	4.790817e+003
2.696999999999814e+000	4.790483e+003
2.697999999999814e+000	4.790316e+003
2.698999999999814e+000	4.790149e+003
2.699999999999814e+000	4.789815e+003
2.700999999999814e+000	4.789648e+003
2.701999999999813e+000	4.789314e+003
2.702999999999813e+000	4.789147e+003
2.703999999999813e+000	4.788981e+003
2.704999999999813e+000	4.788647e+003
2.705999999999813e+000	4.788313e+003
2.706999999999813e+000	4.788146e+003
2.707999999999813e+000	4.788146e+003
2.708999999999813e+000	4.787813e+003
2.709999999999813e+000	4.787479e+003
2.710999999999812e+000	4.787312e+003
2.711999999999812e+000	4.786979e+003
2.712999999999812e+000	4.786812e+003
2.713999999999812e+000	4.786646e+003
2.714999999999812e+000	4.786312e+003
2.715999999999812e+000	4.785979e+003
2.716999999999812e+000	4.785812e+003
2.717999999999812e+000	4.785646e+003
2.718999999999812e+000	4.785479e+003
2.719999999999812e+000	4.785312e+003
2.720999999999811e+000	4.784979e+003
2.721999999999811e+000	4.784646e+003
2.722999999999811e+000	4.784479e+003
2.723999999999811e+000	4.784146e+003
2.724999999999811e+000	4.783980e+003
2.725999999999811e+000	4.783813e+003
2.726999999999811e+000	4.783480e+003
2.727999999999811e+000	4.783314e+003
2.728999999999811e+000	4.782981e+003
2.729999999999810e+000	4.782814e+003
2.730999999999810e+000	4.782648e+003
2.731999999999810e+000	4.782315e+003
2.732999999999810e+000	4.782149e+003
2.733999999999810e+000	4.781816e+003
2.734999999999810e+000	4.781650e+003
2.735999999999810e+000	4.781483e+003
2.736999999999810e+000	4.781151e+003
2.737999999999810e+000	4.780984e+003
2.738999999999809e+000	4.780652e+003
2.739999999999809e+000	4.780319e+003
2.740999999999809e+000	4.780153e+003
2.741999999999809e+000	4.779987e+003
2.742999999999809e+000	4.779820e+003
2.743999999999809e+000	4.779488e+003
2.744999999999809e+000	4.779155e+003
2.745999999999809e+000	4.779155e+003
2.746999999999809e+000	4.778823e+003
2.747999999999808e+000	4.778491e+003
2.748999999999808e+000	4.778325e+003
2.749999999999808e+000	4.777992e+003
2.750999999999808e+000	4.777826e+003
2.751999999999808e+000	4.777660e+003
2.752999999999808e+000	4.777328e+003
2.753999999999808e+000	4.777162e+003
2.754999999999808e+000	4.776830e+003
2.755999999999808e+000	4.776498e+003
2.756999999999807e+000	4.776498e+003
2.757999999999807e+000	4.776166e+003
2.758999999999807e+000	4.775834e+003
2.759999999999807e+000	4.775668e+003
2.760999999999807e+000	4.775502e+003
2.761999999999807e+000	4.775336e+003
2.762999999999807e+000	4.775004e+003
2.763999999999807e+000	4.774673e+003
2.764999999999807e+000	4.774507e+003
2.765999999999806e+000	4.774175e+003
2.766999999999806e+000	4.774009e+003
2.767999999999806e+000	4.773843e+003
2.768999999999806e+000	4.773512e+003
2.769999999999806e+000	4.773346e+003
2.770999999999806e+000	4.773015e+003
2.771999999999806e+000	4.772683e+003
2.772999999999806e+000	4.772517e+003
2.773999999999806e+000	4.772352e+003
2.774999999999805e+000	4.772020e+003
2.775999999999805e+000	4.771855e+003
2.776999999999805e+000	4.771689e+003
2.777999999999805e+000	4.771358e+003
2.778999999999805e+000	4.771026e+003
2.779999999999805e+000	4.770861e+003
2.780999999999805e+000	4.770695e+003
2.781999999999805e+000	4.770364e+003
2.782999999999805e+000	4.770198e+003
2.783999999999804e+000	4.769867e+003
2.784999999999804e+000	4.769536e+003
2.785999999999804e+000	4.769536e+003
2.786999999999804e+000	4.769205e+003
2.787999999999804e+000	4.768874e+003
2.788999999999804e+000	4.768709e+003
2.789999999999804e+000	4.768378e+003
2.790999999999804e+000	4.768212e+003
2.791999999999804e+000	4.768047e+003
2.792999999999803e+000	4.767716e+003
2.793999999999803e+000	4.767551e+003
2.794999999999803e+000	4.767220e+003
2.795999999999803e+000	4.766889e+003
2.796999999999803e+000	4.766724e+003
2.797999999999803e+000	4.766559e+003
2.798999999999803e+000	4.766393e+003
2.799999999999803e+000	4.766063e+003
2.800999999999803e+000	4.765732e+003
2.801999999999802e+000	4.765567e+003
2.802999999999802e+000	4.765237e+003
2.803999999999802e+000	4.764906e+003
2.804999999999802e+000	4.764906e+003
2.805999999999802e+000	4.764576e+003
2.806999999999802e+000	4.764245e+003
2.807999999999802e+000	4.764080e+003
2.808999999999802e+000	4.763915e+003
2.809999999999802e+000	4.763585e+003
2.810999999999801e+000	4.763255e+003
2.811999999999801e+000	4.763090e+003
2.812999999999801e+000	4.762925e+003
2.813999999999801e+000	4.762760e+003
2.814999999999801e+000	4.762430e+003
2.815999999999801e+000	4.762099e+003
2.816999999999801e+000	4.761770e+003
2.817999999999801e+000	4.761605e+003
2.818999999999801e+000	4.761440e+003
2.819999999999800e+000	4.761110e+003
2.820999999999800e+000	4.760945e+003
2.821999999999800e+000	4.760615e+003
2.822999999999800e+000	4.760285e+003
2.823999999999800e+000	4.760285e+003
2.824999999999800e+000	4.759955e+003
2.825999999999800e+000	4.759626e+003
2.826999999999800e+000	4.759461e+003
2.827999999999800e+000	4.759131e+003
2.828999999999800e+000	4.758967e+003
2.829999999999799e+000	4.758802e+003
2.830999999999799e+000	4.758472e+003
2.831999999999799e+000	4.758143e+003
2.832999999999799e+000	4.757978e+003
2.833999999999799e+000	4.757649e+003
2.834999999999799e+000	4.757319e+003
2.835999999999799e+000	4.757319e+003
2.836999999999799e+000	4.756990e+003
2.837999999999799e+000	4.756661e+003
2.838999999999798e+000	4.756496e+003
2.839999999999798e+000	4.756331e+003
2.840999999999798e+000	4.756002e+003
2.841999999999798e+000	4.755673e+003
2.842999999999798e+000	4.755509e+003
2.843999999999798e+000	4.755180e+003
2.844999999999798e+000	4.755015e+003
2.845999999999798e+000	4.754850e+003
2.846999999999798e+000	4.754522e+003
2.847999999999797e+000	4.754193e+003
2.848999999999797e+000	4.754028e+003
2.849999999999797e+000	4.753864e+003
2.850999999999797e+000	4.753535e+003
2.851999999999797e+000	4.753206e+003
2.852999999999797e+000	4.753042e+003
2.853999999999797e+000	4.752713e+003
2.854999999999797e+000	4.752549e+003
2.855999999999797e+000	4.752384e+003
2.856999999999796e+000	4.751891e+003
2.857999999999796e+000	4.751727e+003
2.858999999999796e+000	4.751563e+003
2.859999999999796e+000	4.751399e+003
2.860999999999796e+000	4.751070e+003
2.861999999999796e+000	4.750742e+003
2.862999999999796e+000	4.750577e+003
2.863999999999796e+000	4.750249e+003
2.864999999999796e+000	4.750085e+003
2.865999999999795e+000	4.749921e+003
2.866999999999795e+000	4.749592e+003
2.867999999999795e+000	4.749264e+003
2.868999999999795e+000	4.749100e+003
2.869999999999795e+000	4.748772e+003
2.870999999999795e+000	4.748444e+003
2.871999999999795e+000	4.748444e+003
2.872999999999795e+000	4.748116e+003
2.873999999999795e+000	4.747788e+003
2.874999999999794e+000	4.747624e+003
2.875999999999794e+000	4.747296e+003
2.876999999999794e+000	4.746968e+003
2.877999999999794e+000	4.746804e+003
2.878999999999794e+000	4.746640e+003
2.879999999999794e+000	4.746312e+003
2.880999999999794e+000	4.746148e+003
2.881999999999794e+000	4.745820e+003
2.882999999999794e+000	4.745492e+003
2.883999999999793e+000	4.745492e+003
2.884999999999793e+000	4.745165e+003
2.885999999999793e+000	4.744837e+003
2.886999999999793e+000	4.744510e+003
2.887999999999793e+000	4.744346e+003
2.888999999999793e+000	4.744182e+003
2.889999999999793e+000	4.743855e+003
2.890999999999793e+000	4.743527e+003
2.891999999999793e+000	4.743200e+003
2.892999999999792e+000	4.743200e+003
2.893999999999792e+000	4.742872e+003
2.894999999999792e+000	4.742545e+003
2.895999999999792e+000	4.742381e+003
2.896999999999792e+000	4.742054e+003
2.897999999999792e+000	4.741890e+003
2.898999999999792e+000	4.741727e+003
2.899999999999792e+000	4.741400e+003
2.900999999999792e+000	4.741073e+003
2.901999999999791e+000	4.740746e+003
2.902999999999791e+000	4.740582e+003
2.903999999999791e+000	4.740418e+003
2.904999999999791e+000	4.740092e+003
2.905999999999791e+000	4.739928e+003
2.906999999999791e+000	4.739601e+003
2.907999999999791e+000	4.739274e+003
2.908999999999791e+000	4.739111e+003
2.909999999999791e+000	4.738947e+003
2.910999999999790e+000	4.738621e+003
2.911999999999790e+000	4.738294e+003
2.912999999999790e+000	4.738131e+003
2.913999999999790e+000	4.737804e+003
2.914999999999790e+000	4.737641e+003
2.915999999999790e+000	4.737477e+003
2.916999999999790e+000	4.737151e+003
2.917999999999790e+000	4.736824e+003
2.918999999999790e+000	4.736498e+003
2.919999999999789e+000	4.736334e+003
2.920999999999789e+000	4.736171e+003
2.921999999999789e+000	4.735845e+003
2.922999999999789e+000	4.735682e+003
2.923999999999789e+000	4.735355e+003
2.924999999999789e+000	4.735029e+003
2.925999999999789e+000	4.734866e+003
2.926999999999789e+000	4.734540e+003
2.927999999999789e+000	4.734377e+003
2.928999999999788e+000	4.734214e+003
2.929999999999788e+000	4.733887e+003
2.930999999999788e+000	4.733561e+003
