vin	V(vout)
3.113999999999820e-001	1.485072e+000
3.114999999999820e-001	1.484975e+000
3.115999999999820e-001	1.484878e+000
3.116999999999820e-001	1.484781e+000
3.117999999999820e-001	1.484684e+000
3.118999999999820e-001	1.484587e+000
3.119999999999820e-001	1.484490e+000
3.120999999999820e-001	1.484393e+000
3.121999999999819e-001	1.484296e+000
3.122999999999819e-001	1.484199e+000
3.123999999999819e-001	1.484102e+000
3.124999999999819e-001	1.484005e+000
3.125999999999819e-001	1.483908e+000
3.126999999999819e-001	1.483811e+000
3.127999999999819e-001	1.483714e+000
3.128999999999819e-001	1.483617e+000
3.129999999999819e-001	1.483520e+000
3.130999999999818e-001	1.483423e+000
3.131999999999818e-001	1.483326e+000
3.132999999999818e-001	1.483229e+000
3.133999999999818e-001	1.483132e+000
3.134999999999818e-001	1.483035e+000
3.135999999999818e-001	1.482938e+000
3.136999999999818e-001	1.482841e+000
3.137999999999818e-001	1.482744e+000
3.138999999999818e-001	1.482648e+000
3.139999999999817e-001	1.482551e+000
3.140999999999817e-001	1.482454e+000
3.141999999999817e-001	1.482357e+000
3.142999999999817e-001	1.482260e+000
3.143999999999817e-001	1.482163e+000
3.144999999999817e-001	1.482066e+000
3.145999999999817e-001	1.481969e+000
3.146999999999817e-001	1.481872e+000
3.147999999999817e-001	1.481775e+000
3.148999999999816e-001	1.481678e+000
3.149999999999816e-001	1.481581e+000
3.150999999999816e-001	1.481484e+000
3.151999999999816e-001	1.481387e+000
3.152999999999816e-001	1.481290e+000
3.153999999999816e-001	1.481193e+000
3.154999999999816e-001	1.481096e+000
3.155999999999816e-001	1.480999e+000
3.156999999999816e-001	1.480902e+000
3.157999999999815e-001	1.480805e+000
3.158999999999815e-001	1.480708e+000
3.159999999999815e-001	1.480612e+000
3.160999999999815e-001	1.480515e+000
3.161999999999815e-001	1.480418e+000
3.162999999999815e-001	1.480321e+000
3.163999999999815e-001	1.480224e+000
3.164999999999815e-001	1.480127e+000
3.165999999999815e-001	1.480030e+000
3.166999999999814e-001	1.479933e+000
3.167999999999814e-001	1.479836e+000
3.168999999999814e-001	1.479739e+000
3.169999999999814e-001	1.479642e+000
3.170999999999814e-001	1.479545e+000
3.171999999999814e-001	1.479448e+000
3.172999999999814e-001	1.479352e+000
3.173999999999814e-001	1.479255e+000
3.174999999999814e-001	1.479158e+000
3.175999999999813e-001	1.479061e+000
3.176999999999813e-001	1.478964e+000
3.177999999999813e-001	1.478867e+000
3.178999999999813e-001	1.478770e+000
3.179999999999813e-001	1.478673e+000
3.180999999999813e-001	1.478576e+000
3.181999999999813e-001	1.478480e+000
3.182999999999813e-001	1.478383e+000
3.183999999999813e-001	1.478286e+000
3.184999999999812e-001	1.478189e+000
3.185999999999812e-001	1.478092e+000
3.186999999999812e-001	1.477995e+000
3.187999999999812e-001	1.477898e+000
3.188999999999812e-001	1.477801e+000
3.189999999999812e-001	1.477704e+000
3.190999999999812e-001	1.477607e+000
3.191999999999812e-001	1.477511e+000
3.192999999999812e-001	1.477414e+000
3.193999999999811e-001	1.477317e+000
3.194999999999811e-001	1.477220e+000
3.195999999999811e-001	1.477123e+000
3.196999999999811e-001	1.477026e+000
3.197999999999811e-001	1.476929e+000
3.198999999999811e-001	1.476833e+000
3.199999999999811e-001	1.476736e+000
3.200999999999811e-001	1.476639e+000
3.201999999999811e-001	1.476542e+000
3.202999999999810e-001	1.476445e+000
3.203999999999810e-001	1.476348e+000
3.204999999999810e-001	1.476251e+000
3.205999999999810e-001	1.476154e+000
3.206999999999810e-001	1.476058e+000
3.207999999999810e-001	1.475961e+000
3.208999999999810e-001	1.475864e+000
3.209999999999810e-001	1.475767e+000
3.210999999999810e-001	1.475670e+000
3.211999999999810e-001	1.475573e+000
3.212999999999809e-001	1.475477e+000
3.213999999999809e-001	1.475380e+000
3.214999999999809e-001	1.475283e+000
3.215999999999809e-001	1.475186e+000
3.216999999999809e-001	1.475089e+000
3.217999999999809e-001	1.474992e+000
3.218999999999809e-001	1.474896e+000
3.219999999999809e-001	1.474799e+000
3.220999999999809e-001	1.474702e+000
3.221999999999808e-001	1.474605e+000
3.222999999999808e-001	1.474508e+000
3.223999999999808e-001	1.474411e+000
3.224999999999808e-001	1.474315e+000
3.225999999999808e-001	1.474218e+000
3.226999999999808e-001	1.474121e+000
3.227999999999808e-001	1.474024e+000
3.228999999999808e-001	1.473927e+000
3.229999999999808e-001	1.473831e+000
3.230999999999807e-001	1.473734e+000
3.231999999999807e-001	1.473637e+000
3.232999999999807e-001	1.473540e+000
3.233999999999807e-001	1.473443e+000
3.234999999999807e-001	1.473347e+000
3.235999999999807e-001	1.473250e+000
3.236999999999807e-001	1.473153e+000
3.237999999999807e-001	1.473056e+000
3.238999999999807e-001	1.472959e+000
3.239999999999806e-001	1.472863e+000
3.240999999999806e-001	1.472766e+000
3.241999999999806e-001	1.472669e+000
3.242999999999806e-001	1.472572e+000
3.243999999999806e-001	1.472475e+000
3.244999999999806e-001	1.472379e+000
3.245999999999806e-001	1.472282e+000
3.246999999999806e-001	1.472185e+000
3.247999999999806e-001	1.472088e+000
3.248999999999805e-001	1.471992e+000
3.249999999999805e-001	1.471895e+000
3.250999999999805e-001	1.471798e+000
3.251999999999805e-001	1.471701e+000
3.252999999999805e-001	1.471604e+000
3.253999999999805e-001	1.471508e+000
3.254999999999805e-001	1.471411e+000
3.255999999999805e-001	1.471314e+000
3.256999999999805e-001	1.471217e+000
3.257999999999804e-001	1.471121e+000
3.258999999999804e-001	1.471024e+000
3.259999999999804e-001	1.470927e+000
3.260999999999804e-001	1.470830e+000
3.261999999999804e-001	1.470734e+000
3.262999999999804e-001	1.470637e+000
3.263999999999804e-001	1.470540e+000
3.264999999999804e-001	1.470443e+000
3.265999999999804e-001	1.470347e+000
3.266999999999803e-001	1.470250e+000
3.267999999999803e-001	1.470153e+000
3.268999999999803e-001	1.470056e+000
3.269999999999803e-001	1.469960e+000
3.270999999999803e-001	1.469863e+000
3.271999999999803e-001	1.469766e+000
3.272999999999803e-001	1.469670e+000
3.273999999999803e-001	1.469573e+000
3.274999999999803e-001	1.469476e+000
3.275999999999802e-001	1.469379e+000
3.276999999999802e-001	1.469283e+000
3.277999999999802e-001	1.469186e+000
3.278999999999802e-001	1.469089e+000
3.279999999999802e-001	1.468992e+000
3.280999999999802e-001	1.468896e+000
3.281999999999802e-001	1.468799e+000
3.282999999999802e-001	1.468702e+000
3.283999999999802e-001	1.468606e+000
3.284999999999801e-001	1.468509e+000
3.285999999999801e-001	1.468412e+000
3.286999999999801e-001	1.468316e+000
3.287999999999801e-001	1.468219e+000
3.288999999999801e-001	1.468122e+000
3.289999999999801e-001	1.468025e+000
3.290999999999801e-001	1.467929e+000
3.291999999999801e-001	1.467832e+000
3.292999999999801e-001	1.467735e+000
3.293999999999800e-001	1.467639e+000
3.294999999999800e-001	1.467542e+000
3.295999999999800e-001	1.467445e+000
3.296999999999800e-001	1.467349e+000
3.297999999999800e-001	1.467252e+000
3.298999999999800e-001	1.467155e+000
3.299999999999800e-001	1.467059e+000
3.300999999999800e-001	1.466962e+000
3.301999999999800e-001	1.466865e+000
3.302999999999799e-001	1.466769e+000
3.303999999999799e-001	1.466672e+000
3.304999999999799e-001	1.466575e+000
3.305999999999799e-001	1.466479e+000
3.306999999999799e-001	1.466382e+000
3.307999999999799e-001	1.466285e+000
3.308999999999799e-001	1.466189e+000
3.309999999999799e-001	1.466092e+000
3.310999999999799e-001	1.465995e+000
3.311999999999798e-001	1.465899e+000
3.312999999999798e-001	1.465802e+000
3.313999999999798e-001	1.465706e+000
3.314999999999798e-001	1.465609e+000
3.315999999999798e-001	1.465512e+000
3.316999999999798e-001	1.465415e+000
3.317999999999798e-001	1.465319e+000
3.318999999999798e-001	1.465222e+000
3.319999999999798e-001	1.465126e+000
3.320999999999797e-001	1.465029e+000
3.321999999999797e-001	1.464932e+000
3.322999999999797e-001	1.464836e+000
3.323999999999797e-001	1.464739e+000
3.324999999999797e-001	1.464643e+000
3.325999999999797e-001	1.464546e+000
3.326999999999797e-001	1.464449e+000
3.327999999999797e-001	1.464353e+000
3.328999999999797e-001	1.464256e+000
3.329999999999797e-001	1.464159e+000
3.330999999999796e-001	1.464063e+000
3.331999999999796e-001	1.463966e+000
3.332999999999796e-001	1.463870e+000
3.333999999999796e-001	1.463773e+000
3.334999999999796e-001	1.463676e+000
3.335999999999796e-001	1.463580e+000
3.336999999999796e-001	1.463483e+000
3.337999999999796e-001	1.463387e+000
3.338999999999796e-001	1.463290e+000
3.339999999999795e-001	1.463193e+000
3.340999999999795e-001	1.463097e+000
3.341999999999795e-001	1.463000e+000
3.342999999999795e-001	1.462904e+000
3.343999999999795e-001	1.462807e+000
3.344999999999795e-001	1.462710e+000
3.345999999999795e-001	1.462614e+000
3.346999999999795e-001	1.462517e+000
3.347999999999795e-001	1.462421e+000
3.348999999999794e-001	1.462324e+000
3.349999999999794e-001	1.462228e+000
3.350999999999794e-001	1.462131e+000
3.351999999999794e-001	1.462034e+000
3.352999999999794e-001	1.461938e+000
3.353999999999794e-001	1.461841e+000
3.354999999999794e-001	1.461745e+000
3.355999999999794e-001	1.461648e+000
3.356999999999794e-001	1.461552e+000
3.357999999999793e-001	1.461455e+000
3.358999999999793e-001	1.461359e+000
3.359999999999793e-001	1.461262e+000
3.360999999999793e-001	1.461165e+000
3.361999999999793e-001	1.461069e+000
3.362999999999793e-001	1.460972e+000
3.363999999999793e-001	1.460876e+000
3.364999999999793e-001	1.460779e+000
3.365999999999793e-001	1.460683e+000
3.366999999999792e-001	1.460586e+000
3.367999999999792e-001	1.460490e+000
3.368999999999792e-001	1.460393e+000
3.369999999999792e-001	1.460297e+000
3.370999999999792e-001	1.460200e+000
3.371999999999792e-001	1.460104e+000
3.372999999999792e-001	1.460007e+000
3.373999999999792e-001	1.459911e+000
3.374999999999792e-001	1.459814e+000
3.375999999999791e-001	1.459718e+000
3.376999999999791e-001	1.459621e+000
3.377999999999791e-001	1.459525e+000
3.378999999999791e-001	1.459428e+000
3.379999999999791e-001	1.459332e+000
3.380999999999791e-001	1.459235e+000
3.381999999999791e-001	1.459138e+000
3.382999999999791e-001	1.459042e+000
3.383999999999791e-001	1.458945e+000
3.384999999999790e-001	1.458849e+000
3.385999999999790e-001	1.458753e+000
3.386999999999790e-001	1.458656e+000
3.387999999999790e-001	1.458560e+000
3.388999999999790e-001	1.458463e+000
3.389999999999790e-001	1.458367e+000
3.390999999999790e-001	1.458270e+000
3.391999999999790e-001	1.458174e+000
3.392999999999790e-001	1.458077e+000
3.393999999999789e-001	1.457981e+000
3.394999999999789e-001	1.457884e+000
3.395999999999789e-001	1.457788e+000
3.396999999999789e-001	1.457691e+000
3.397999999999789e-001	1.457595e+000
3.398999999999789e-001	1.457498e+000
3.399999999999789e-001	1.457402e+000
3.400999999999789e-001	1.457305e+000
3.401999999999789e-001	1.457209e+000
3.402999999999788e-001	1.457112e+000
3.403999999999788e-001	1.457016e+000
3.404999999999788e-001	1.456919e+000
3.405999999999788e-001	1.456823e+000
3.406999999999788e-001	1.456727e+000
3.407999999999788e-001	1.456630e+000
3.408999999999788e-001	1.456534e+000
3.409999999999788e-001	1.456437e+000
3.410999999999788e-001	1.456341e+000
3.411999999999787e-001	1.456244e+000
3.412999999999787e-001	1.456148e+000
3.413999999999787e-001	1.456051e+000
3.414999999999787e-001	1.455955e+000
3.415999999999787e-001	1.455859e+000
3.416999999999787e-001	1.455762e+000
3.417999999999787e-001	1.455666e+000
3.418999999999787e-001	1.455569e+000
3.419999999999787e-001	1.455473e+000
3.420999999999786e-001	1.455377e+000
3.421999999999786e-001	1.455280e+000
3.422999999999786e-001	1.455184e+000
3.423999999999786e-001	1.455087e+000
3.424999999999786e-001	1.454991e+000
3.425999999999786e-001	1.454894e+000
3.426999999999786e-001	1.454798e+000
3.427999999999786e-001	1.454702e+000
3.428999999999786e-001	1.454605e+000
3.429999999999785e-001	1.454509e+000
3.430999999999785e-001	1.454412e+000
3.431999999999785e-001	1.454316e+000
3.432999999999785e-001	1.454220e+000
3.433999999999785e-001	1.454123e+000
3.434999999999785e-001	1.454027e+000
3.435999999999785e-001	1.453930e+000
3.436999999999785e-001	1.453834e+000
3.437999999999785e-001	1.453738e+000
3.438999999999785e-001	1.453641e+000
3.439999999999784e-001	1.453545e+000
3.440999999999784e-001	1.453449e+000
3.441999999999784e-001	1.453352e+000
3.442999999999784e-001	1.453256e+000
3.443999999999784e-001	1.453159e+000
3.444999999999784e-001	1.453063e+000
3.445999999999784e-001	1.452967e+000
3.446999999999784e-001	1.452870e+000
3.447999999999784e-001	1.452774e+000
3.448999999999783e-001	1.452678e+000
3.449999999999783e-001	1.452581e+000
3.450999999999783e-001	1.452485e+000
3.451999999999783e-001	1.452389e+000
3.452999999999783e-001	1.452292e+000
3.453999999999783e-001	1.452196e+000
3.454999999999783e-001	1.452099e+000
3.455999999999783e-001	1.452003e+000
3.456999999999783e-001	1.451907e+000
3.457999999999782e-001	1.451810e+000
3.458999999999782e-001	1.451714e+000
3.459999999999782e-001	1.451618e+000
3.460999999999782e-001	1.451521e+000
3.461999999999782e-001	1.451425e+000
3.462999999999782e-001	1.451329e+000
3.463999999999782e-001	1.451232e+000
3.464999999999782e-001	1.451136e+000
3.465999999999782e-001	1.451040e+000
3.466999999999781e-001	1.450943e+000
3.467999999999781e-001	1.450847e+000
3.468999999999781e-001	1.450751e+000
3.469999999999781e-001	1.450655e+000
3.470999999999781e-001	1.450558e+000
3.471999999999781e-001	1.450462e+000
3.472999999999781e-001	1.450366e+000
3.473999999999781e-001	1.450269e+000
3.474999999999781e-001	1.450173e+000
3.475999999999780e-001	1.450077e+000
3.476999999999780e-001	1.449980e+000
3.477999999999780e-001	1.449884e+000
3.478999999999780e-001	1.449788e+000
3.479999999999780e-001	1.449692e+000
3.480999999999780e-001	1.449595e+000
3.481999999999780e-001	1.449499e+000
3.482999999999780e-001	1.449403e+000
3.483999999999780e-001	1.449306e+000
3.484999999999779e-001	1.449210e+000
3.485999999999779e-001	1.449114e+000
3.486999999999779e-001	1.449018e+000
3.487999999999779e-001	1.448921e+000
3.488999999999779e-001	1.448825e+000
3.489999999999779e-001	1.448729e+000
3.490999999999779e-001	1.448632e+000
3.491999999999779e-001	1.448536e+000
3.492999999999779e-001	1.448440e+000
3.493999999999778e-001	1.448344e+000
3.494999999999778e-001	1.448247e+000
3.495999999999778e-001	1.448151e+000
3.496999999999778e-001	1.448055e+000
3.497999999999778e-001	1.447959e+000
3.498999999999778e-001	1.447862e+000
3.499999999999778e-001	1.447766e+000
3.500999999999778e-001	1.447670e+000
3.501999999999778e-001	1.447574e+000
3.502999999999777e-001	1.447477e+000
3.503999999999777e-001	1.447381e+000
3.504999999999777e-001	1.447285e+000
3.505999999999777e-001	1.447189e+000
3.506999999999777e-001	1.447092e+000
3.507999999999777e-001	1.446996e+000
3.508999999999777e-001	1.446900e+000
3.509999999999777e-001	1.446804e+000
3.510999999999777e-001	1.446707e+000
3.511999999999776e-001	1.446611e+000
3.512999999999776e-001	1.446515e+000
3.513999999999776e-001	1.446419e+000
3.514999999999776e-001	1.446323e+000
3.515999999999776e-001	1.446226e+000
3.516999999999776e-001	1.446130e+000
3.517999999999776e-001	1.446034e+000
3.518999999999776e-001	1.445938e+000
3.519999999999776e-001	1.445842e+000
3.520999999999775e-001	1.445745e+000
3.521999999999775e-001	1.445649e+000
3.522999999999775e-001	1.445553e+000
3.523999999999775e-001	1.445457e+000
3.524999999999775e-001	1.445361e+000
3.525999999999775e-001	1.445264e+000
3.526999999999775e-001	1.445168e+000
3.527999999999775e-001	1.445072e+000
3.528999999999775e-001	1.444976e+000
3.529999999999774e-001	1.444880e+000
3.530999999999774e-001	1.444783e+000
3.531999999999774e-001	1.444687e+000
3.532999999999774e-001	1.444591e+000
3.533999999999774e-001	1.444495e+000
3.534999999999774e-001	1.444399e+000
3.535999999999774e-001	1.444303e+000
3.536999999999774e-001	1.444206e+000
3.537999999999774e-001	1.444110e+000
3.538999999999773e-001	1.444014e+000
3.539999999999773e-001	1.443918e+000
3.540999999999773e-001	1.443822e+000
3.541999999999773e-001	1.443726e+000
3.542999999999773e-001	1.443629e+000
3.543999999999773e-001	1.443533e+000
3.544999999999773e-001	1.443437e+000
3.545999999999773e-001	1.443341e+000
3.546999999999773e-001	1.443245e+000
3.547999999999772e-001	1.443149e+000
3.548999999999772e-001	1.443053e+000
3.549999999999772e-001	1.442956e+000
3.550999999999772e-001	1.442860e+000
3.551999999999772e-001	1.442764e+000
3.552999999999772e-001	1.442668e+000
3.553999999999772e-001	1.442572e+000
3.554999999999772e-001	1.442476e+000
3.555999999999772e-001	1.442379e+000
3.556999999999772e-001	1.442283e+000
3.557999999999771e-001	1.442187e+000
3.558999999999771e-001	1.442091e+000
3.559999999999771e-001	1.441995e+000
3.560999999999771e-001	1.441899e+000
3.561999999999771e-001	1.441803e+000
3.562999999999771e-001	1.441707e+000
3.563999999999771e-001	1.441611e+000
3.564999999999771e-001	1.441514e+000
3.565999999999771e-001	1.441418e+000
3.566999999999770e-001	1.441322e+000
3.567999999999770e-001	1.441226e+000
3.568999999999770e-001	1.441130e+000
3.569999999999770e-001	1.441034e+000
3.570999999999770e-001	1.440938e+000
3.571999999999770e-001	1.440842e+000
3.572999999999770e-001	1.440746e+000
3.573999999999770e-001	1.440650e+000
3.574999999999770e-001	1.440553e+000
3.575999999999769e-001	1.440457e+000
3.576999999999769e-001	1.440361e+000
3.577999999999769e-001	1.440265e+000
3.578999999999769e-001	1.440169e+000
3.579999999999769e-001	1.440073e+000
3.580999999999769e-001	1.439977e+000
3.581999999999769e-001	1.439881e+000
3.582999999999769e-001	1.439785e+000
3.583999999999769e-001	1.439689e+000
3.584999999999768e-001	1.439593e+000
3.585999999999768e-001	1.439497e+000
3.586999999999768e-001	1.439400e+000
3.587999999999768e-001	1.439304e+000
3.588999999999768e-001	1.439208e+000
3.589999999999768e-001	1.439112e+000
3.590999999999768e-001	1.439016e+000
3.591999999999768e-001	1.438920e+000
3.592999999999768e-001	1.438824e+000
3.593999999999767e-001	1.438728e+000
